Area_Type,Area_Name,Year,Time_Period,Ownership,NAICS_Level,NAICS_Code,Industry_Name,Establishments,Average_Monthly_Employment,1st_Month_Emp,2nd_Month_Emp,3rd_Month_Emp,Total_Wages,Average_Weekly_Wages
County,Lassen County,2022,Annual,State Government,5,92212,Police Protection,2,43,0,0,0,3677777,1638
County,Lassen County,2022,Annual,Local Government,6,541620,Environmental Consulting Services,2,3,0,0,0,267481,1506
County,Lassen County,2022,Annual,Private,6,113310,Logging,7,77,0,0,0,5625055,1414
County,Los Angeles County,2022,Annual,Private,6,551111,Offices of Bank Holding Companies,17,78,0,0,0,46080299,11337
County,Los Angeles County,2022,Annual,Private,6,711211,Sports Teams and Clubs,64,3229,0,0,0,1339482138,7977
County,Los Angeles County,2022,Annual,Local Government,4,4859,Other Ground Passenger Transportation,1,1,0,0,0,400450,7701
County,Los Angeles County,2022,Annual,Private,6,711510,Independent Artists/Writers/Performers,14382,14713,0,0,0,5303512964,6932
County,Los Angeles County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,705,7005,0,0,0,2501553085,6868
County,Los Angeles County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,2513,15923,0,0,0,5682087672,6862
County,Los Angeles County,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,145,6193,0,0,0,2158685380,6704
County,Los Angeles County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,817,7477,0,0,0,2564170670,6595
County,Los Angeles County,2022,Annual,Private,4,5239,Other Financial Investment Activities,2971,18283,0,0,0,6058687425,6373
County,Los Angeles County,2022,Annual,Local Government,4,2379,Other Heavy Construction,1,6,0,0,0,1812381,5729
County,Madera County,2022,Annual,Private,4,6211,Offices of Physicians,63,618,0,0,0,107531382,3345
County,Madera County,2022,Annual,Private,6,488510,Freight Transportation Arrangement,5,26,0,0,0,4223431,3124
County,Madera County,2022,Annual,Private,6,423830,Industrial Machinery Merchant Whsle,3,31,0,0,0,3984752,2465
County,Madera County,2022,Annual,Private,6,111219,Other Vegetable and Melon Farming,7,73,0,0,0,7388522,1960
County,Madera County,2022,Annual,Private,3,621,Ambulatory Health Care Services,169,1700,0,0,0,169276371,1915
County,Madera County,2022,Annual,Local Government,5,92612,Transportation Program Administration,1,8,0,0,0,782078,1880
County,Madera County,2022,Annual,Private,5,42469,Other Chemical Merchant Wholesalers,3,62,0,0,0,5743621,1794
County,Madera County,2022,Annual,Private,6,238912,Nonresidential Site Preparation Contrs,4,62,0,0,0,5643094,1762
County,Madera County,2022,Annual,Private,5,23812,Steel and Precast Concrete Contractors,4,183,0,0,0,16698702,1752
County,Madera County,2022,Annual,Private,5,51711,Wired Telecommunications Carriers,11,208,0,0,0,18857295,1744
County,Marin County,2022,Annual,Private,6,551112,Offices of Other Holding Companies,13,22,0,0,0,11496290,9936
County,Marin County,2022,Annual,Private,6,525910,Open-End Investment Funds,3,3,0,0,0,1180036,7564
County,Marin County,2022,Annual,Private,6,541910,Marketing Research & Public Opinion Poll,16,62,0,0,0,23378953,7281
County,Marin County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,225,954,0,0,0,356799505,7191
County,Marin County,2022,Annual,Private,4,5239,Other Financial Investment Activities,270,1038,0,0,0,378109380,7007
County,Marin County,2022,Annual,Private,3,523,Financial Investment & Related Activity,313,1270,0,0,0,447636519,6778
County,Marin County,2022,Annual,Private,6,561312,Executive Search Services,18,34,0,0,0,11555484,6568
County,Marin County,2022,Annual,Private,5,52391,Miscellaneous Intermediation,30,59,0,0,0,19041010,6198
County,Marin County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,43,232,0,0,0,69527139,5755
County,Marin County,2022,Annual,Private,5,51321,Software Publishers,74,1532,0,0,0,447862347,5623
County,Mariposa County,2022,Annual,Private,4,2371,Utility System Construction,4,44,0,0,0,4520670,1980
County,Mariposa County,2022,Annual,Private,4,5415,Computer Systems Design and Rel Services,3,22,0,0,0,2109069,1837
County,Mariposa County,2022,Annual,Local Government,6,622110,General Medical and Surgical Hospitals,1,141,0,0,0,12856735,1755
County,Mariposa County,2022,Annual,Local Government,4,4931,Warehousing and Storage,1,1,0,0,0,89137,1714
County,Mariposa County,2022,Annual,Local Government,6,926110,Administration of General Economic Prog,1,1,0,0,0,88384,1700
County,Mariposa County,2022,Annual,State Government,5,92212,Police Protection,2,20,0,0,0,1721579,1698
County,Mariposa County,2022,Annual,Local Government,2,62,Health Care and Social Assistance,3,151,0,0,0,13163796,1674
County,Mariposa County,2022,Annual,Federal Government,4,9241,Administration of Environmental Programs,3,18,0,0,0,1521417,1648
County,Mariposa County,2022,Annual,Federal Government,5,92211,Courts,1,1,0,0,0,111539,1609
County,Mariposa County,2022,Annual,State Government,5,92214,Correctional Institutions,1,9,0,0,0,733427,1597
County,Mendocino County,2022,Annual,State Government,5,92215,Parole Offices and Probation Offices,1,9,0,0,0,1471041,3296
County,Mendocino County,2022,Annual,Private,4,3323,Architectural and Structural Metals,6,75,0,0,0,12341802,3179
County,Mendocino County,2022,Annual,Federal Government,4,9281,National Security & International Affair,1,1,0,0,0,144976,2788
County,Mendocino County,2022,Annual,Local Government,5,92613,Utility Regulation and Administration,1,1,0,0,0,134679,2391
County,Mendocino County,2022,Annual,Private,3,325,Chemical Manufacturing,9,67,0,0,0,8079390,2325
County,Mendocino County,2022,Annual,Private,4,1111,Oilseed and Grain Farming,5,9,0,0,0,995760,2253
County,Mendocino County,2022,Annual,Private,6,522292,Real Estate Credit,4,17,0,0,0,1843841,2138
County,Mendocino County,2022,Annual,Federal Government,5,62111,Offices of Physicians,1,33,0,0,0,3481475,2050
County,Mendocino County,2022,Annual,Private,4,3339,Other General Purpose Machinery Mfg,3,19,0,0,0,1974868,1956
County,Mendocino County,2022,Annual,Local Government,6,621111,"Offices of Physicians, ex. Mental Health",1,15,0,0,0,1484491,1872
County,Merced County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,7,28,0,0,0,5683225,3962
County,Merced County,2022,Annual,Private,3,523,Financial Investment & Related Activity,11,45,0,0,0,6508876,2802
County,Merced County,2022,Annual,State Government,6,922150,Parole Offices and Probation Offices,1,9,0,0,0,1045061,2192
County,Merced County,2022,Annual,Private,4,5222,Nondepository Credit Intermediation,24,297,0,0,0,33060683,2138
County,Merced County,2022,Annual,Local Government,3,621,Ambulatory Health Care Services,1,1,0,0,0,100000,1923
County,Merced County,2022,Annual,Local Government,5,92219,Other Justice and Safety Activities,1,212,0,0,0,20803608,1883
County,Merced County,2022,Annual,Private,6,541330,Engineering Services,5,52,0,0,0,4906208,1823
County,Merced County,2022,Annual,Federal Government,5,92214,Correctional Institutions,1,346,0,0,0,31541808,1755
County,Merced County,2022,Annual,State Government,5,61131,Colleges and Universities,1,1817,0,0,0,160326748,1697
County,Merced County,2022,Annual,Private,4,5241,Insurance Carriers,12,201,0,0,0,17578282,1683
County,Modoc County,2022,Annual,State Government,6,922120,Police Protection,2,24,0,0,0,2685394,2159
County,Modoc County,2022,Annual,Federal Government,2,52,Finance and Insurance,1,3,0,0,0,292720,1987
County,Modoc County,2022,Annual,Local Government,6,922160,Fire Protection,0,1,0,0,0,123486,1900
County,Modoc County,2022,Annual,Private,5,62111,Offices of Physicians,3,8,0,0,0,654226,1589
County,Modoc County,2022,Annual,Federal Government,3,924,Administration of Environmental Programs,6,141,0,0,0,11462183,1561
County,Modoc County,2022,Annual,Federal Government,2,1028,Public Administration,8,146,0,0,0,11776581,1548
County,Modoc County,2022,Annual,Private,5,54161,Management Consulting Services,3,8,0,0,0,569969,1430
County,Modoc County,2022,Annual,Private,3,424,"Merchant Wholesalers, Nondurable Goods",9,82,0,0,0,6050306,1417
County,Modoc County,2022,Annual,Private,2,23,Construction,21,83,0,0,0,6061528,1412
County,Modoc County,2022,Annual,Private,2,42,Wholesale Trade,11,91,0,0,0,6600172,1392
County,Mono County,2022,Annual,Private,4,5416,Management & Technical Consulting Svc,9,7,0,0,0,801798,2256
County,Mono County,2022,Annual,Private,5,53121,Offices of Real Estate Agents & Brokers,23,29,0,0,0,2998085,1971
County,Mono County,2022,Annual,Private,4,5418,Advertising and Related Services,3,5,0,0,0,476603,1833
County,Mono County,2022,Annual,State Government,3,922,"Justice, Public Order, and Safety Activi",2,29,0,0,0,2724039,1806
County,Mono County,2022,Annual,Private,6,541613,Marketing Consulting Services,3,3,0,0,0,295422,1794
County,Mono County,2022,Annual,Federal Government,6,541330,Engineering Services,1,2,0,0,0,186247,1791
County,Mono County,2022,Annual,Local Government,6,921130,Public Finance Activities,1,30,0,0,0,2832324,1791
County,Mono County,2022,Annual,Local Government,5,62134,Offices of Specialty Therapists,1,28,0,0,0,2423085,1684
County,Mono County,2022,Annual,Local Government,5,92114,Executive & Legislative Offices Combined,2,124,0,0,0,10642993,1647
County,Mono County,2022,Annual,Federal Government,6,928110,National Security,1,82,0,0,0,6856646,1616
County,Monterey County,2022,Annual,Private,5,51211,Motion Picture and Video Production,11,19,0,0,0,5186247,5204
County,Monterey County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,28,160,0,0,0,40089149,4821
County,Monterey County,2022,Annual,Private,3,523,Financial Investment & Related Activity,76,291,0,0,0,63776174,4211
County,Monterey County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,44,127,0,0,0,23480743,3556
County,Monterey County,2022,Annual,Private,4,5239,Other Financial Investment Activities,48,131,0,0,0,23687025,3468
County,Monterey County,2022,Annual,Private,5,42472,Other Petroleum Merchant Wholesalers,6,60,0,0,0,10782881,3456
County,Monterey County,2022,Annual,Private,3,211,Oil and Gas Extraction,3,64,0,0,0,10339962,3115
County,Monterey County,2022,Annual,Private,6,522292,Real Estate Credit,11,70,0,0,0,11126566,3079
County,Monterey County,2022,Annual,Federal Government,6,921190,Other General Government Support,3,8,0,0,0,1178927,2864
County,Monterey County,2022,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",15,270,0,0,0,37414999,2661
County,Napa County,2022,Annual,Private,6,531390,Other Activities Related to Real Estate,7,9,0,0,0,2698769,5820
County,Napa County,2022,Annual,Private,5,42384,Industrial Supplies Merchant Wholesalers,10,67,0,0,0,16667480,4808
County,Napa County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,16,102,0,0,0,23777375,4494
County,Napa County,2022,Annual,Private,4,4238,Machinery & Supply Merchant Wholesalers,20,118,0,0,0,21375736,3476
County,Napa County,2022,Annual,Private,3,523,Financial Investment & Related Activity,51,219,0,0,0,39022910,3435
County,Napa County,2022,Annual,Private,4,7115,Independent Artists/Writers/Performers,10,27,0,0,0,4653864,3315
County,Napa County,2022,Annual,Private,6,424990,Other Nondurable Goods Merchant Whsle,10,42,0,0,0,6968559,3203
County,Napa County,2022,Annual,Private,4,4249,Misc Nondurable Goods Merchant Whsle,12,60,0,0,0,9286975,2960
County,Napa County,2022,Annual,Private,6,551114,Managing Offices,20,553,0,0,0,83591836,2909
County,Napa County,2022,Annual,Private,5,55111,Management of Companies and Enterprises,22,560,0,0,0,84123854,2888
County,Nevada County,2022,Annual,Private,5,33441,Semiconductor and Electronic Components,4,6,0,0,0,2050280,6759
County,Nevada County,2022,Annual,Private,6,541618,Other Management Consulting Services,5,20,0,0,0,3981227,3860
County,Nevada County,2022,Annual,Private,5,23713,Power/Communication System Construction,6,86,0,0,0,15902070,3539
County,Nevada County,2022,Annual,Private,4,5239,Other Financial Investment Activities,22,71,0,0,0,12583321,3424
County,Nevada County,2022,Annual,Private,5,51321,Software Publishers,12,42,0,0,0,6961642,3188
County,Nevada County,2022,Annual,Private,3,523,Financial Investment & Related Activity,37,99,0,0,0,15842391,3072
County,Nevada County,2022,Annual,Private,6,524113,Direct Life Insurance Carriers,4,5,0,0,0,705956,2962
County,Nevada County,2022,Annual,Local Government,4,6223,Other Hospitals,1,84,0,0,0,12315090,2811
County,Nevada County,2022,Annual,Private,4,2371,Utility System Construction,12,176,0,0,0,23776091,2602
County,Nevada County,2022,Annual,Local Government,5,22111,Electric Power Generation,1,80,0,0,0,10568029,2551
County,Orange County,2022,Annual,Private,6,481112,Scheduled Freight Air Transportation,7,27,0,0,0,12215557,8647
County,Orange County,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,35,1106,0,0,0,386375785,6721
County,Orange County,2022,Annual,Private,6,334413,Semiconductor and Related Devices,61,4402,0,0,0,1439877769,6290
County,Orange County,2022,Annual,Private,6,532411,Transportation Equipment Rental/Leasing,7,117,0,0,0,36795159,6052
County,Orange County,2022,Annual,Private,6,523940,Portfolio Management and Investment Advice,1304,7960,0,0,0,2436897451,5887
County,Orange County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,385,2418,0,0,0,688155964,5472
County,Orange County,2022,Annual,Private,4,5239,Other Financial Investment Activities,1485,9193,0,0,0,2590745740,5419
County,Orange County,2022,Annual,Private,3,523,Financial Investment & Related Activity,1924,11725,0,0,0,3293376342,5402
County,Orange County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,428,2523,0,0,0,701993495,5351
County,Orange County,2022,Annual,Private,6,488999,"All Other Support Activities, Transport",9,62,0,0,0,14617451,4546
County,Placer County,2022,Annual,Private,5,53139,Other Activities Related to Real Estate,61,244,0,0,0,124490842,9828
County,Placer County,2022,Annual,Private,4,4885,Freight Transportation Arrangement,11,90,0,0,0,19975798,4257
County,Placer County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,63,336,0,0,0,71623233,4096
County,Placer County,2022,Annual,Private,6,541513,Computer Facilities Management Services,5,13,0,0,0,2376358,3538
County,Placer County,2022,Annual,Private,3,523,Financial Investment & Related Activity,211,922,0,0,0,162105527,3381
County,Placer County,2022,Annual,Local Government,5,56132,Temporary Help Services,1,4,0,0,0,748708,3323
County,Placer County,2022,Annual,Local Government,6,921190,Other General Government Support,1,159,0,0,0,27233713,3296
County,Placer County,2022,Annual,Private,6,236116,New Multifamily Housing Construction,5,117,0,0,0,19225354,3153
County,Placer County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,135,542,0,0,0,87569351,3108
County,Placer County,2022,Annual,Private,4,5239,Other Financial Investment Activities,144,567,0,0,0,89254215,3029
County,Plumas County,2022,Annual,Private,3,221,Utilities,5,148,0,0,0,21536098,2802
County,Plumas County,2022,Annual,Local Government,5,92211,Courts,2,9,0,0,0,915547,2071
County,Plumas County,2022,Annual,Local Government,3,621,Ambulatory Health Care Services,1,104,0,0,0,11086917,2055
County,Plumas County,2022,Annual,Local Government,5,92512,Urban and Rural Development Admin,1,3,0,0,0,326478,2036
County,Plumas County,2022,Annual,Federal Government,2,1028,Public Administration,6,266,0,0,0,23640783,1706
County,Plumas County,2022,Annual,Federal Government,1,102,Service-Providing,17,297,0,0,0,25355612,1642
County,Plumas County,2022,Annual,Local Government,5,92213,Legal Counsel and Prosecution,1,13,0,0,0,1108359,1589
County,Plumas County,2022,Annual,Local Government,6,921130,Public Finance Activities,1,10,0,0,0,766579,1438
County,Plumas County,2022,Annual,Private,2,31-33,Manufacturing,17,463,0,0,0,34510172,1433
County,Plumas County,2022,Annual,Private,2,52,Finance and Insurance,22,120,0,0,0,8784585,1414
County,Riverside County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,103,351,0,0,0,63652188,3491
County,Riverside County,2022,Annual,Private,5,52599,Other Financial Vehicles,15,17,0,0,0,2846903,3318
County,Riverside County,2022,Annual,Private,6,236117,New Housing Operative Builders,11,578,0,0,0,97483544,3244
County,Riverside County,2022,Annual,Federal Government,6,922130,Legal Counsel and Prosecution,2,18,0,0,0,2923949,3153
County,Riverside County,2022,Annual,Private,4,5259,Other Investment Pools and Funds,17,20,0,0,0,3080422,2937
County,Riverside County,2022,Annual,Private,5,52391,Miscellaneous Intermediation,17,126,0,0,0,17470308,2677
County,Riverside County,2022,Annual,Private,5,54184,Media Representatives,12,192,0,0,0,26487010,2647
County,Riverside County,2022,Annual,Federal Government,6,922120,Police Protection,12,834,0,0,0,112691732,2600
County,Riverside County,2022,Annual,Private,6,541860,Direct Mail Advertising,13,125,0,0,0,16682274,2570
County,Riverside County,2022,Annual,Federal Government,4,9221,"Justice, Public Order, and Safety Activi",20,994,0,0,0,129570763,2506
County,Sacramento County,2022,Annual,Private,5,23721,Land Subdivision,31,180,0,0,0,91703842,9779
County,Sacramento County,2022,Annual,Private,6,523910,Miscellaneous Intermediation,8,25,0,0,0,11454003,8811
County,Sacramento County,2022,Annual,Private,6,711211,Sports Teams and Clubs,11,481,0,0,0,177895893,7111
County,Sacramento County,2022,Annual,Private,5,71121,Spectator Sports,27,527,0,0,0,179336238,6548
County,Sacramento County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,94,645,0,0,0,123467244,3682
County,Sacramento County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,101,680,0,0,0,126869231,3586
County,Sacramento County,2022,Annual,Local Government,5,92612,Transportation Program Administration,1,3,0,0,0,513928,3389
County,Sacramento County,2022,Annual,Private,6,524113,Direct Life Insurance Carriers,19,203,0,0,0,32030483,3031
County,Sacramento County,2022,Annual,Private,5,42343,Computer and Supply Merchant Wholesalers,29,701,0,0,0,108047287,2963
County,Sacramento County,2022,Annual,Private,6,621491,HMO Medical Centers,86,9645,0,0,0,1457367443,2906
County,San Benito County,2022,Annual,Private,6,541110,Offices of Lawyers,9,21,0,0,0,3345571,3028
County,San Benito County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,5,11,0,0,0,1718121,2915
County,San Benito County,2022,Annual,Private,5,54151,Computer Systems Design and Rel Services,4,7,0,0,0,1001964,2820
County,San Benito County,2022,Annual,Federal Government,5,92811,National Security,1,8,0,0,0,859835,2205
County,San Benito County,2022,Annual,Private,6,531210,Offices of Real Estate Agents & Brokers,25,37,0,0,0,4018382,2103
County,San Benito County,2022,Annual,Private,4,5242,"Insurance Agencies, Brokerages & Support",16,52,0,0,0,5380127,2009
County,San Benito County,2022,Annual,Private,3,524,Insurance Carriers & Related Activities,20,78,0,0,0,7796129,1920
County,San Benito County,2022,Annual,Private,6,238212,Nonresidential Electrical Contractors,4,38,0,0,0,3780607,1909
County,San Benito County,2022,Annual,Private,4,5611,Office Administrative Services,5,5,0,0,0,514162,1883
County,San Benito County,2022,Annual,Local Government,5,62211,General Medical and Surgical Hospitals,1,696,0,0,0,65960930,1824
County,San Bernardino County,2022,Annual,Private,4,5162,Plastics Materials And Basic Forms of And,19,213,0,0,0,56613986,5101
County,San Bernardino County,2022,Annual,Private,6,331210,Purchased Iron and Steel Pipe and Tube,7,322,0,0,0,72477979,4323
County,San Bernardino County,2022,Annual,Private,6,325520,Adhesive Manufacturing,6,87,0,0,0,19149469,4237
County,San Bernardino County,2022,Annual,Local Government,5,92115,Tribal Governments,3,1596,0,0,0,302907495,3650
County,San Bernardino County,2022,Annual,Private,3,516,Internet Publishing and Broadcasting,38,391,0,0,0,69348256,3414
County,San Bernardino County,2022,Annual,Private,6,339992,Musical Instrument Manufacturing,3,6,0,0,0,993583,3372
County,San Bernardino County,2022,Annual,Private,5,51224,Sound Recording Studios,5,4,0,0,0,543646,2788
County,San Bernardino County,2022,Annual,Local Government,6,922160,Fire Protection,17,1358,0,0,0,195838859,2774
County,San Bernardino County,2022,Annual,Private,6,237130,Power/Communication System Construction,37,1149,0,0,0,164389164,2753
County,San Bernardino County,2022,Annual,Private,5,23721,Land Subdivision,25,102,0,0,0,14504918,2735
County,San Diego County,2022,Annual,Local Government,6,621111,"Offices of Physicians, ex. Mental Health",1,0,0,0,0,51073,11786
County,San Diego County,2022,Annual,Private,6,711211,Sports Teams and Clubs,38,1467,0,0,0,588548116,7717
County,San Diego County,2022,Annual,Private,5,52599,Other Financial Vehicles,44,157,0,0,0,41490628,5090
County,San Diego County,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,50,1103,0,0,0,288452623,5030
County,San Diego County,2022,Annual,Private,4,5192,"Books, Periodicals, And Newspapers",60,1234,0,0,0,298373121,4652
County,San Diego County,2022,Annual,Private,6,237210,Land Subdivision,89,630,0,0,0,149542848,4565
County,San Diego County,2022,Annual,Private,6,541513,Computer Facilities Management Services,48,2153,0,0,0,508864215,4546
County,San Diego County,2022,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",490,19753,0,0,0,4628568299,4506
County,San Diego County,2022,Annual,Private,6,334413,Semiconductor and Related Devices,47,2623,0,0,0,610348949,4476
County,San Diego County,2022,Annual,Private,6,334416,"Electronic Coils, Transformer & Inductor",6,497,0,0,0,114195835,4423
County,San Francisco County,2022,Annual,Private,6,561599,All Other Travel Arrangement Services,34,2766,0,0,0,1970200538,13699
County,San Francisco County,2022,Annual,Private,5,56159,Other Travel Arrangement Services,38,2774,0,0,0,1970686985,13663
County,San Francisco County,2022,Annual,Private,4,5615,Travel Arrangement & Reservation Service,149,3199,0,0,0,2006958771,12063
County,San Francisco County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,188,4405,0,0,0,2643175247,11540
County,San Francisco County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,221,4686,0,0,0,2729953604,11203
County,San Francisco County,2022,Annual,Private,6,523940,Portfolio Management and Investment Advice,769,8941,0,0,0,4557472619,9803
County,San Francisco County,2022,Annual,Private,3,523,Financial Investment & Related Activity,1256,15923,0,0,0,8003030888,9665
County,San Francisco County,2022,Annual,Private,4,5239,Other Financial Investment Activities,1030,11200,0,0,0,5265830064,9041
County,San Francisco County,2022,Annual,Private,6,525990,Other Financial Vehicles,33,160,0,0,0,74663983,8988
County,San Francisco County,2022,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",155,5274,0,0,0,2334925012,8514
County,San Joaquin County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,25,76,0,0,0,14830297,3769
County,San Joaquin County,2022,Annual,Federal Government,4,5222,Nondepository Credit Intermediation,1,1,0,0,0,172687,3321
County,San Joaquin County,2022,Annual,Private,5,32611,"Plastics Packaging Materials, Film/Sheet",3,66,0,0,0,10077561,2944
County,San Joaquin County,2022,Annual,Federal Government,6,922120,Police Protection,3,80,0,0,0,11771955,2839
County,San Joaquin County,2022,Annual,Federal Government,6,921190,Other General Government Support,2,7,0,0,0,1061065,2751
County,San Joaquin County,2022,Annual,Private,6,621491,HMO Medical Centers,20,2310,0,0,0,328477883,2735
County,San Joaquin County,2022,Annual,Federal Government,6,922140,Correctional Institutions,1,60,0,0,0,8246336,2647
County,San Joaquin County,2022,Annual,Private,4,2123,Nonmetallic Mineral Mining and Quarrying,3,6,0,0,0,845604,2637
County,San Joaquin County,2022,Annual,Private,2,21,Mining,7,27,0,0,0,3618925,2618
County,San Joaquin County,2022,Annual,Federal Government,5,92312,Administration of Public Health Programs,1,6,0,0,0,751105,2587
County,San Luis Obispo County,2022,Annual,Private,4,7115,Independent Artists/Writers/Performers,25,50,0,0,0,10648091,4123
County,San Luis Obispo County,2022,Annual,Private,3,221,Utilities,19,1827,0,0,0,389940630,4104
County,San Luis Obispo County,2022,Annual,Local Government,4,5613,Employment Services,1,5,0,0,0,965979,4053
County,San Luis Obispo County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,40,130,0,0,0,21462767,3173
County,San Luis Obispo County,2022,Annual,Private,4,5131,"Piece Goods, Notions, And Other Dry Go",19,296,0,0,0,45465747,2959
County,San Luis Obispo County,2022,Annual,Private,6,541614,Process & Logistics Consulting Services,5,18,0,0,0,2488255,2734
County,San Luis Obispo County,2022,Annual,Federal Government,6,926130,Utility Regulation and Administration,1,3,0,0,0,410771,2708
County,San Luis Obispo County,2022,Annual,Private,5,52211,Commercial Banking,77,655,0,0,0,88095750,2586
County,San Luis Obispo County,2022,Annual,Private,3,513,Publishing Industries,40,643,0,0,0,86452788,2585
County,San Luis Obispo County,2022,Annual,Private,6,522291,Consumer Lending,4,5,0,0,0,642363,2556
County,San Mateo County,2022,Annual,Private,6,524292,Third Party Admin of Insurance Funds,13,313,0,0,0,176944735,10863
County,San Mateo County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,93,975,0,0,0,530970420,10475
County,San Mateo County,2022,Annual,Private,5,52429,Other Insurance Related Activities,24,397,0,0,0,190265325,9216
County,San Mateo County,2022,Annual,Private,3,523,Financial Investment & Related Activity,628,7016,0,0,0,3229890894,8853
County,San Mateo County,2022,Annual,Private,5,52391,Miscellaneous Intermediation,144,1738,0,0,0,796919376,8820
County,San Mateo County,2022,Annual,Private,4,5239,Other Financial Investment Activities,535,6042,0,0,0,2698920474,8591
County,San Mateo County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,368,4230,0,0,0,1887110942,8580
County,San Mateo County,2022,Annual,Private,6,561611,Investigation Services,10,109,0,0,0,47347136,8385
County,San Mateo County,2022,Annual,Private,4,5259,Other Investment Pools and Funds,21,123,0,0,0,40036887,6268
County,San Mateo County,2022,Annual,Federal Government,5,62111,Offices of Physicians,1,22,0,0,0,6728264,5995
County,Santa Barbara County,2022,Annual,Local Government,6,561210,Facilities Support Services,1,1,0,0,0,201521,6644
County,Santa Barbara County,2022,Annual,Private,6,561312,Executive Search Services,4,5,0,0,0,1424006,5056
County,Santa Barbara County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,45,255,0,0,0,58475443,4411
County,Santa Barbara County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,50,267,0,0,0,59243897,4271
County,Santa Barbara County,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,11,572,0,0,0,125070089,4202
County,Santa Barbara County,2022,Annual,Private,6,541511,Custom Computer Programming Services,94,2176,0,0,0,461369796,4078
County,Santa Barbara County,2022,Annual,Local Government,6,922160,Fire Protection,2,89,0,0,0,18279504,3939
County,Santa Barbara County,2022,Annual,Local Government,5,92112,Legislative Bodies,1,1,0,0,0,237995,3923
County,Santa Barbara County,2022,Annual,Private,4,5415,Computer Systems Design and Rel Services,193,2800,0,0,0,535740919,3679
County,Santa Barbara County,2022,Annual,Private,6,811210,Electronic and Precision Equipment Repair and Maintenance,12,99,0,0,0,18292180,3562
County,Santa Clara County,2022,Annual,Private,6,711211,Sports Teams and Clubs,15,596,0,0,0,325818097,10519
County,Santa Clara County,2022,Annual,Private,4,7112,Spectator Sports,29,664,0,0,0,329988484,9564
County,Santa Clara County,2022,Annual,Private,5,52391,Miscellaneous Intermediation,146,1078,0,0,0,523659735,9342
County,Santa Clara County,2022,Annual,Private,4,5259,Other Investment Pools and Funds,37,97,0,0,0,45846924,9058
County,Santa Clara County,2022,Annual,Private,3,525,"Funds, Trusts & Other Financial Vehicles",41,101,0,0,0,46248419,8806
County,Santa Clara County,2022,Annual,Private,6,334111,Electronic Computer Manufacturing,49,57135,0,0,0,24056055128,8097
County,Santa Clara County,2022,Annual,Private,5,33411,Computers and Peripheral Equipment,93,59605,0,0,0,24746837484,7984
County,Santa Clara County,2022,Annual,Private,6,334413,Semiconductor and Related Devices,286,28791,0,0,0,11139524066,7440
County,Santa Clara County,2022,Annual,Private,2,51,Information,1757,101164,0,0,0,36677367089,6972
County,Santa Clara County,2022,Annual,Private,3,533,"Lessors, Nonfinancial Intangible Assets",18,242,0,0,0,86330366,6851
County,Santa Cruz County,2022,Annual,Federal Government,6,813211,Grantmaking Foundations,1,1,0,0,0,279466,5374
County,Santa Cruz County,2022,Annual,Private,5,55111,Management of Companies and Enterprises,33,1237,0,0,0,269919562,4198
County,Santa Cruz County,2022,Annual,Private,6,541511,Custom Computer Programming Services,81,524,0,0,0,102676190,3769
County,Santa Cruz County,2022,Annual,Private,4,5415,Computer Systems Design and Rel Services,136,769,0,0,0,134922420,3374
